Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,18945
3,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,26595
3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,22745
3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,17995
3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,22545
3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,21095
3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,25495
3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,20745
3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,24295
3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,23595
3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,21795
3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,17845
3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,26495
3,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,586,24745
3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,18895
3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,19595
3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,23245
3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,18545
3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,25795
3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,20045
3,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,25445
3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,24795
3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,28,586,21495
3,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,37,27,586,17845
3,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,25,586,23145
3,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,586,24195
3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,28,586,20145
3,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,24945
3,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,586,23895
3,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,19095
3,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,23445
3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,28,586,18895
3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,28,586,22245
3,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,586,22395
3,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,37,27,586,20445
4 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,56900
4 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21,3916,46250
4 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,33,21,3916,50750
4 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,33,22,3916,42750
4 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,48750
4 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,30,20,3916,48250
4 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,35,23,3916,40750
4 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,54900
4 Series,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,33,21,3916,52000
4 Series,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,50000
4 Series,2016,premium unleaded (required),240.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,34,22,3916,41850
4 Series,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,30,20,3916,50150
4 Series,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,35,23,3916,41850
4 Series,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,58950
4 Series,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,34,22,3916,43850
4 Series,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,31,20,3916,48150
4 Series,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,56950
4 Series,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,50300
4 Series,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,32,22,3916,52300
4 Series,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,31,21,3916,50500
4 Series,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,33,23,3916,44150
4 Series,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,34,23,3916,42150
4 Series,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,30,20,3916,59300
4 Series,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,29,21,3916,57300
4 Series,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21,3916,48500
4Runner,2014,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23,17,2031,41365
4Runner,2014,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23,17,2031,35740
4Runner,2014,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,37615
4Runner,2014,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,34695
4Runner,2014,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,35725
4Runner,2014,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,43400
4Runner,2014,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23,17,2031,32820
4Runner,2014,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,38645
4Runner,2015,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,37825
4Runner,2015,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,43620
4Runner,2015,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,36115
4Runner,2015,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,17,2031,35950
4Runner,2015,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,17,2031,33210
4Runner,2015,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,38855
4Runner,2015,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,17,2031,41585
4Runner,2015,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,35085
4Runner,2015,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,41310
4Runner,2016,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,17,2031,36690
4Runner,2016,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,44360
4Runner,2016,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,39595
4Runner,2016,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,41850
4Runner,2016,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,17,2031,42325
4Runner,2016,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,35885
4Runner,2016,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,38565
4Runner,2016,regular unleaded,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,36915
4Runner,2016,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,17,2031,34010
500,2015,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,26595
500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,18700
500,2015,premium unleaded (recommended),135.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,28,819,19700
500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,22800
500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,24700
500,2015,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,28,819,22495
500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,17495
500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,20345
500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,17700
500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,20400
500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,16845
500,2016,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,26695
500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,21295
500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,20395
500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,17745
500,2016,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,28,819,22575
500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,31,819,24495
500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,16995
500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,31,819,20395
500,2016,premium unleaded (recommended),135.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,28,819,19700
500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,17900
500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,31,819,21395
500,2017,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,28,819,19995
500,2017,premium unleaded (recommended),101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,27,819,19390
500,2017,premium unleaded (recommended),101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,33,27,819,17485
500,2017,premium unleaded (recommended),101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,33,27,819,20885
500,2017,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,33,28,819,21490
500,2017,premium unleaded (recommended),101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,27,819,15990
6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25,17,3916,94900
6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,86600
6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,29,20,3916,79100
6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21,3916,76100
6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,25,16,3916,90400
6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,83600
6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,25,17,3916,87400
6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,24,16,3916,97900
6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,87800
6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,31,20,3916,77300
6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,24,15,3916,99200
6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25,17,3916,96200
6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,29,20,3916,80300
6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,84800
6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,25,16,3916,91700
6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,25,17,3916,88700
6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,24,16,3916,92000
6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,30,21,3916,77600
6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,24,17,3916,89000
6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,28,19,3916,80600
6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,29,20,3916,85100
6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,28,19,3916,88100
6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,24,17,3916,96500
6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,24,15,3916,99500
850,1995,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,24,17,870,2000
850,1995,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,26,18,870,2000
850,1995,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,870,2000
850,1995,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Midsize,Wagon,26,18,870,2000
850,1995,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,870,2000
850,1995,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,24,17,870,2000
850,1996,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,870,2000
850,1996,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,24,17,870,2000
850,1996,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,26,18,870,2000
850,1996,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,870,2000
850,1996,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Midsize,Wagon,26,18,870,2000
850,1996,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,24,17,870,2000
850,1997,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,26,18,870,2000
850,1997,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Midsize,Wagon,26,18,870,2000
850,1997,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,870,2000
850,1997,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,24,17,870,2000
850,1997,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,24,17,870,2091
850,1997,regular unleaded,190.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,24,18,870,2000
850,1997,regular unleaded,190.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,18,870,2000
850,1997,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,870,2000
9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,27,17,376,37810
9-3,2009,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,24,15,376,51330
9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,19,376,38305
9-3,2009,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,24,15,376,44885
9-3,2009,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,29,19,376,30360
9-3,2009,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,27,19,376,42130
9-3,2009,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,24,15,376,43605
9-3,2009,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,29,19,376,31790
9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,19,376,35315
9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28,19,376,37140
9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28,19,376,34150
9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,27,19,376,44455
9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,17,376,36395
9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,27,19,376,47345
9-3,2010,premium unleaded (recommended),207.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,17,376,32395
9-3,2010,premium unleaded (recommended),207.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,31,21,376,28900
9-3,2010,premium unleaded (recommended),207.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,31,21,376,30330
9-3,2010,premium unleaded (recommended),207.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,29,20,376,39990
9-3,2010,premium unleaded (recommended),207.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,17,376,38115
9-3,2010,premium unleaded (recommended),207.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,27,19,376,45080
9-3,2010,premium unleaded (recommended),207.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28,19,376,35340
9-3,2010,premium unleaded (recommended),207.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,27,17,376,36975
9-3,2010,premium unleaded (recommended),207.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,19,376,37020
9-3,2011,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,31,21,376,28900
9-3,2011,premium unleaded (recommended),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,17,376,38115
9-3,2011,premium unleaded (recommended),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,17,376,32395
9-3,2011,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,29,20,376,39990
9-3,2011,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,31,21,376,30330
9-3,2011,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,19,376,37020
9-3,2011,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28,19,376,35340
9-3,2011,premium unleaded (recommended),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,27,17,376,36975
9-3,2011,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,27,19,376,45080
900,1996,regular unleaded,185.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,18,376,2000
900,1996,regular unleaded,185.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,23,15,376,2000
900,1996,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,26,18,376,2000
900,1996,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,23,17,376,2000
900,1996,regular unleaded,185.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,26,18,376,2000
900,1996,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,23,17,376,2000
900,1996,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,18,376,2000
900,1996,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,26,18,376,2000
900,1997,regular unleaded,185.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25,18,376,2000
900,1997,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,23,17,376,2000
900,1997,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,26,18,376,2000
900,1997,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,18,376,2000
